forum_id,post_id,post_layer,post_time,user_id,post_content,number_of_words
584306,4952908,1,2015/4/24 18:42,316697,liang:好壞油大PK!今天我要來講解好油壞油大PK!如何辨識好油和壞油~現今的社會充滿了亂象~政商掛勾~層出不窮~~我們這些善良的老百姓根本鬥不過商~更鬥不過官~那麼我們要如何自保保住我們自己的健康別花了錢又丟了健康~政商們躺在沙發上數錢數不完~而我們健康卻一天比一天差~自以為吃得很健康卻總是一天比一天累~我今天就來踢破好油壞油的政商勾結大秘密!以下照片有3個碗~分別是1.2.3號碗~1.是橄欖油!(燃點約160度C)順便說一下~就是冒煙點~在炒鍋裡開始冒煙的溫度!2.是純麻油!(燃點約180度C)3.是葵花油!(燃點約110度C)以上3種油的燃點都是純的油~沒有參入其他雜油~那麼~當我們買回油後~一定要加熱才能知道是不是好油嗎當然不是!那怎麼辨呢現在我就來通俗講解好油壞油分辨法!1.首先~你可以把家中的已開封的油蓋打開~2.然後你準備一支乾淨的筷子~(筷子要乾淨~不能殘留其他油脂)3.準備一個碗~裝入半碗水~4.把一支乾淨的筷子筆直的插入油瓶~筆直的抽出~讓筷子底尖的油自然的滴入那碗水~5.觀察~如果滴入碗水的油是馬上化開~和水溶在一起~根本看不到油~油水溶在一起~那就是純油~而且是好油~是可以幫助我們的血管潤滑的~~所以通過我以下的圖片~我買了1號~是橄欖油~實驗後有一點油影漂水上~我買了2號~是純麻油~實驗後油花是散佈均勻~我買了3號~是葵花油~實驗有影子~但是葵花油並非是健康油~所以3號水碗有影子~他不是被人類血管所接受的~我過去還做過豬油實驗~~我用筷子沾油滴在水碗上~直接凝固~成了一塊狀~我用手直接可以把這點狀豬油撈起來!所以越差的油越不溶於水~~以下照片可提供證據~~~今天是星期五~~~明後天都是假日~~把家中的所有油都拿來實驗吧~~相信你們的假日都很有趣~也增加家庭感情和夫妻情趣~尤其是假日小孩愛亂跑~就把假日拿來實驗好油壞油大PK吧!祝大家健康快樂!881!,850
584322,4953229,1,2015/4/24 21:26,116474,朋友们你们是每餐后都运动吗跑步&#127939;&#127939;都什么时候跑,40
584547,4954960,1,2015/4/25 19:10,324175,自从糖了，自己很小心，血糖一直都很不错，也注意着不喝白米熬的各种粥。今天想起杂粮粥会好一些，于是熬了两把小米粥，早上喝了没测血糖，中午又喝了一大碗，加上100克玉米饼，想着试一下，没想到一下子打回原形：餐一11.1，直接爆表，餐二也有8.8。看来什么粥都不能喝了！,133
584761,4956349,1,2015/4/26 13:11,317327,老母86岁，没牙，只能长期吃粥，基本每天两餐是粥。一直担心这样会不会得糖尿病，所以想看看她的餐后血糖。上次吃核桃粥，餐一8.1，这次吃桂圆莲子红枣粥，还加了芝麻酱、蜂蜜，餐一10.2，都是生米60g的量。她还算是正常人吗,111
584802,4957295,1,2015/4/26 20:31,326807,不知大家有没有好的粗粮做的主食食谱，有的话给我介绍介绍，先谢了,31
584832,4957789,1,2015/4/26 23:27,328695,好像我测血糖高的那几天，都是便秘的时候,19
585807,4968107,1,2015/5/1 10:53,126664,某人基础代谢为1001千卡，而按照饮食计算得出每天需要热量却只有940千卡，这样下去不就饿死了吗,49
585891,4969511,1,2015/5/2 8:11,326956,早上空腹5.8，加了个小点心，30分钟迅速升到10，吓一跳，一小时7。这样行吗是不是波动太大啊,49
586004,4970687,1,2015/5/2 18:17,326807,"今天蒸的米饭，发现杂粮饭蒸熟放大2.5倍左右，像我170身高，75公斤，一次熟重吃多少合适，如果减肥的话吃多少合适，先谢谢指点181739jj2foohouzqnoqut.jpg(956.48KB,下载次数:0)下载附件保存到相册2015-5-218:17上传181740ci46ovik53bs6q1r.jpg(1.11MB,下载次数:0)下载附件保存到相册2015-5-218:17上传",217
392165,4194481,1,2014/7/19 21:02,307373,这样还可以吃吗我去看了，但是没敢买，大家也都是在超市买的吗,31
392575,4200605,1,2014/7/23 6:09,126664,而尽量避免消耗身体脂肪的能量,14
392605,4201255,1,2014/7/23 11:21,307373,今天早餐100克左右麦片，外加一个半面包，大概顶三个小笼包那么大，餐后1H9.2，2h11.1，這是得病半年第一次尝试吃包子，为什么两小时会比一小时高呢平常吃米饭都没那么高…,89
392630,4201880,1,2014/7/23 15:19,315233,最近二天有点问题，7月22日昨天中餐后二小时血糖8.8，加测三小时血糖5，今天空腹5.1，早餐后二小时5.5，中餐后二小时7.5，加测三小时6.2，从7月2日下午开始至今未吃药，7月16日按俞版主的检查项目到丽江市人民医院三级乙等进行静脉血检测空腹血糖5.98，同期自我用罗氏逸动血糖仪检测为5.8。应该正常，其它方面都还好！不知我是吃药，还是不吃药，好为难，请专家建议！纠结的很啊！血糖！,195
392814,4205101,1,2014/7/25 7:14,317740,"各位有没有关于睡眠和血糖的关系的经验呢我是GDM，30w+1天了，之前空腹一直在5.5下不来，前天意外的的早睡（10:30），睡前没有喝牛奶（之前医生让我睡前喝100ml牛奶），早晨空腹下降到5.0，昨晚我特地的又10:30就睡了，晚上也没加餐（晚饭后的加餐）也没喝牛奶，今天早晨醒的特别早，5:12分测4.5,6:40（我平时测的时间）测试4.9。所以睡眠和血糖也有关系么",190
392854,4205760,1,2014/7/25 12:29,226635,对于众多女性来说，冰淇淋可谓是甜蜜的负担。享用冰淇淋，在满足味蕾的同时，却生怕身上多了几斤肉肉。然而，据专家报道，冰淇淋不像人们想的那么糟。食物的升糖负荷指数可以作为控制体重的饮食指标。食物的升糖负荷指数越高，碳水化合物升高血糖的速度越快。低升糖负荷指数的食物滞留于消化道中时间长，吸收率低，葡萄糖释放缓慢，进入血液速度慢、达到的峰值低，胰岛素峰值相应低。高升糖负荷指数食物则与之相反。不利于体重控制，对体胖并有胰岛素耐受者有增加心脑血管疾病和癌症的危险。举例来说，一个普通的香草冰淇淋的升糖负荷指数为68，一个含有相同糖分的低脂肪食物的指数却高达114，水果棒冰的指数也高达85。换句话说，与吃低卡路里的水果棒冰不同，虽然冰淇淋卡路里看似较高，但我们在食用时身体分解其脂肪的速度较慢，这就充分满足了我们的食欲而不会多吃。相比之下，一个水果棒冰下肚后，我们极有可能还有饥饿感，这就导致我们继续贪吃，结果可想而知我们摄入了更多的卡路里。此外，专家给出以下建议：选择普通的原味冰淇淋，同时注意冰淇淋里含糖量越少越好。,467
392942,4207368,1,2014/7/26 6:13,126664,我只知道桃的热量平均40千卡/100克，含糖较高，且是葡萄糖较多对吗，没敢多吃半个纯100克而已，，，，，，，，，，，，,61
393002,4208430,1,2014/7/26 15:53,314220,我今中午做面条实验的。但煮面条之前忘记称重量了，最后称的煮熟后的，熟了后直接捞了出来，没盛汤。吃了两碗，熟重视600克。请问这600克能有多少干挂面也不算实验，我想知道我最多能吃多少面条。因为除了包子其他的也就喜欢面条了。以前也试过几次，得多试几次才能放心。餐一安稳8.5，餐二卓越8.4，餐三安稳5.7.我感觉这个熟种600克有一点点多，估计500克血糖会更好。但我忘记称生重了,194
393006,4208470,1,2014/7/26 16:11,314220,刚百度搜出来的，希望对大家有用五谷类：白饭1碗（150克，5汤勺满）220卡白粥1碗（24克米）88卡米粥（熟，米连汤）1碗（140克）173卡河粉1碗（140克）283卡意粉1碗（140克）174卡通心粉1碗（140克）167卡面1碗（140克）280卡即食面1包（100克）470卡上海面1个（58克）207卡伊面1个（80克，细）404卡面包2片(厚切连皮，100克）250卡甜面包1个（60克）210卡咸面包1个（60克）170卡西多士1片356卡早餐粟米片1碗（25克）92卡麦片（米熟）1碗（56克）180卡蛋，肉类：鸡蛋1个75卡蛋白1个15卡蛋黄1个65卡鹌鹑蛋1个16卡皮蛋1个160卡蒸蛋1个（50克）74卡煎蛋1个（50克）118卡半肥瘦叉烧150克484卡瘦火腿2片（60克）70卡烧猪扒1件200卡烧牛肉（瘦）3片（90克，薄）175卡烤牛扒1件155卡烤鸡肉140克266卡烤鸭肉（连皮）半只（382克）1287卡烤鸭肉（不连皮）半只（221克）445卡烧鹅肉（连皮）半只（774克）2362卡烧鹅肉（不连皮）半只（591克）1406卡炸鸡上脾1件（104克）294卡炸鸡小腿1件（57克）146卡炸鸡翅1只（55克）178卡鸡肉香肠1条（45克）115卡羊扒（半肥瘦）2件（90克）355卡鱼类：蒸鱼柳150克124卡白灼虾10只（100克)200卡龙虾肉100克120卡鱼柳1份（120克）110卡罐头沙丁鱼100克335卡三文鱼100克130卡鳗鱼100克340卡鳕鱼100克75卡比目鱼100克90卡秋刀鱼100克240卡黄花鱼100克62卡虾肉100克90卡龙虾100克100卡墨鱼100克50卡蟹肉100克90卡虾米100克195卡银鳕鱼100克102卡罐头沙白鱼1罐335卡吞拿鱼（水浸）85克111卡吞拿鱼（油浸）85克163卡红杉鱼（生，净）2两（75克）85卡大鱼腩（生）2两（75克）57卡蔬菜类：葱100克47卡洋葱100克35卡大蒜100克40卡马蹄100克68卡白菜100克17卡通菜100克20卡大介菜100克47卡笕菜100克40卡露简100克15卡荷兰豆100克32卡青椒100克14卡西芹100克5卡苦瓜100克12卡菜心100克20卡美国南瓜100克73卡日本南瓜100克35卡菠菜100克19卡芽菜100克20卡雪菜100克60卡A菜100克40卡豆苗100克40卡西红柿100克14卡青瓜100克12卡丝瓜100克17卡茄子100克26卡冬瓜100克40卡芋头100克94卡莲藕100克52卡海带100克36卡草菇（罐头）100克30卡青萝卜（熟）100克23卡白萝卜（熟）100克20卡红萝卜160克（4两）60卡白菜（水煮）1碗（170克）20卡椰菜（水煮）1碗（150克）32卡西兰花（水煮）1碗（156克）44卡生菜1碗（56克）10卡粟米1条（77克）83卡青豆（水煮）1碗（196克）231卡番薯1个（151克）160卡熟红豆1碗256克208卡熟黄豆1碗172克298卡熟豆腐1砖112克85卡罐头豆/青豆/粟米半杯100克60卡水果类苹果100克57卡杏100克48卡蜜饯杏脯100克329卡牛油果100克161卡香蕉100克92卡杨梅100克28卡黑莓100克52卡蓝莓100克56卡杨桃100克33卡甜樱桃100克72卡黑加伦子100克63卡榴莲100克147卡无花果100克74卡无花果干100克255卡葡萄100克43卡葡萄干100克341卡柚子100克41卡番石榴100克41卡山楂100克95卡罐头糖水菠萝100克92卡鲜枣100克122卡蜜枣100克321卡奇异果100克61卡金橘100克55卡柠檬100克35卡荔枝100克66卡哈密瓜100克34卡橙100克47卡柑100克51卡梨100克32卡西瓜100克25卡零食类：芝士蛋糕1件300卡署片1包小25克130卡芝士圈&nbs零食类：芝士蛋糕1件300卡署片1包小25克130卡芝士圈1包小25克125卡仙贝1小包35卡牛丸1串80卡咖喱牛肉干1块162卡臭豆腐1块370卡粟米粒1杯120卡鱼蛋1串100卡蛋塔1个320卡凤梨酥50克200卡豆干块60克150卡花生米100克560卡鱿鱼丝80克230卡海苔1小包25卡饼干类：蓝罐曲奇100克13块525卡克力架1块32卡全麦营养饼100克12块537卡熊仔饼1盒334卡糖果类：牛油糖5粒105卡棉花糖5粒80卡果汁糖5粒（28克）265卡瑞士糖1粒22卡特选牛乳糖1颗19卡奶类：全脂牛奶240ml150卡低脂牛奶240ml121卡脱脂牛奶240ml91卡全脂朱古力奶240ml205卡炼奶6茶勺38克123卡全脂淡奶6茶勺32克42卡朱古力奶昔1.25杯283ml360卡雪呢奶昔1.25杯283ml314卡饮料类：清茶240ml2卡维他奶1盒250ml120卡甜豆浆1杯120卡菊花茶1杯90卡纯橙汁1杯240ml114卡阿华田2满茶勺7ml26卡番茄汁190ml35卡蔬菜汁190ml35卡无糖乌龙茶250ml0卡无糖麦茶250ml0卡冰红茶300ml120卡泡沫绿茶300ml110卡可乐355ml150卡健怡可乐350ml3.5卡雪碧350ml147卡百事可乐350ml161卡酒类：啤酒1罐106卡威士忌1份70卡红酒100克72卡白酒100克68卡百威啤酒335ml142卡伏特加1份100卡梅酒（连梅）1份71卡麦当劳：汉堡包260卡芝士汉堡包320卡巨无霸560卡猪柳蛋汉堡440卡鱼柳堡360卡麦香鸡510卡小薯条210卡中薯条312卡大薯条450卡麦乐鸡6块290卡芥辣酱60卡烧烤酱45卡甜酸酱50卡苹果派260卡朱古力奶昔360卡朱古力新地340卡橙汁（6安士）80卡可乐（12安士）110卡红茶（纯）0.5卡咖啡（纯）2卡肯德基：全鸡桶9块1865卡上校鸡块1个45卡鸡米花125克420卡鸡翅膀（加辣）1只130（+25%)鸡胸（加辣）1份250（+25%）小鸡腿（加辣）1只230卡（+25%）鸡腿整个（加辣）1只290（+25%）芝士汉堡1个460卡鸡腿堡1个440卡鸡卷1份615卡粟米棒1根90卡西餐：墨西哥沙律1盘981卡生菜沙律+意式醋汁1小杯170卡凯撒沙律1盘650卡总汇沙律1份240卡法式浓汤1杯72卡蘑菇汤1杯98卡牛肉蘑菇汤1杯195卡酥皮浓汤1杯450卡海鲜意大利粉1盘620卡凉拌海鲜通心粉1份250卡局海鲜1份400卡牛油局薯1个460卡炸虾100克220卡龙虾100克120卡沙朗牛排（带肥肉）85克330卡小牛排60公克330卡炸洋葱圈100克390卡去皮鸡胸肉1份120卡海鲜Pizza80公克220卡中式小食：牛肉馅饼1个200卡锅贴3个170卡水饺1个35卡小笼包1个105卡炸春卷1个300卡烧卖1个55卡客饭1客500卡中式炒粉面1碟1500卡中式炒饭1碟950卡中式粥1碟300卡中式餐点：白饭200公克180卡荷叶粽1个1200卡萝卜糕2块180卡筒仔米糕1份330卡蒸蛋1份75卡蛋花汤1碗70卡紫菜汤1碗10卡东瓜汤1碗20卡酸辣汤1碗155卡烧粟米1枝345卡麻婆豆腐1盘365卡炒花枝1盘155卡清蒸鳕鱼1盘360卡酥皮香鸡块1块560卡烤鸡100千克300卡卤鸡翅65千克115卡卤鸡腿1只300卡炸鸡腿1只310卡虾仁炒饭1份550卡宫保鸡丁饭1份509卡鸡肉饭1份330卡鸡肉咖喱饭1份550卡牛腩饭1份575卡什锦烩饭1份705卡炒米粉1份275卡广东炒面1份930卡什锦炒面1份685卡炒三鲜1份435卡炒青菜1份165卡青椒炒牛肉1份240卡火锅类：油豆腐2个75卡鱼饺5个100卡虾丸5个125卡鱼丸3个45卡鳕鱼丸3个26卡三文鱼丸5个46卡蟹柳丸5个50卡牛肉片1盘605卡羊肉片1盘175卡鸡肉片1盘140卡蟹1只100卡虾3只15卡蛤5个10卡大白菜100克10卡粉丝1份135卡,4194
